Feature,Language,Term
70,Spanish,corazon
71,Spanish,"grave,pesado"
72,Spanish,aqui
73,Spanish,golpear
74,Spanish,tener
75,Spanish,como
76,Spanish,cazar
77,Spanish,"marido,esposo"
78,Spanish,yo
79,Spanish,hielo
80,Spanish,si
81,Spanish,en
82,Spanish,matar
83,Spanish,saber
84,Spanish,lago
85,Spanish,reir
86,Spanish,hoja
87,Spanish,izquierdo
88,Spanish,pierna
89,Spanish,yacer
90,Spanish,vivir
91,Spanish,higado
92,Spanish,largo
93,Spanish,piojo
94,Spanish,hombre
95,Spanish,muchos
96,Spanish,carne
97,Spanish,madre
98,Spanish,montana
99,Spanish,boca
100,Spanish,nombre
101,Spanish,"angosto,estrecho"
102,Spanish,"cerca,junto"
103,Spanish,cuello
104,Spanish,nuevo
105,Spanish,noche
106,Spanish,nariz
107,Spanish,no
108,Spanish,viejo
109,Spanish,un
110,Spanish,otro
111,Spanish,persona
112,Spanish,jugar
113,Spanish,tirar
114,Spanish,empujar
115,Spanish,llover
116,Spanish,rojo
117,Spanish,derecho
118,Spanish,derecho
119,Spanish,rio
120,Spanish,camino
121,Spanish,raiz
122,Spanish,cuerda
123,Spanish,podrido
124,Spanish,"frotar,estregar"
125,Spanish,sal
126,Spanish,arena
127,Spanish,decir
128,Spanish,rascar
129,Spanish,mar
130,Spanish,ver
131,Spanish,semilla
132,Spanish,coser
133,Spanish,agudo
134,Spanish,corto
135,Spanish,cantar
136,Spanish,sentarse
137,Spanish,"cutis,piel"
138,Spanish,cielo
139,Spanish,dormir
140,Spanish,pequeno
141,Spanish,oler
142,Spanish,humo
143,Spanish,liso
144,Spanish,culebra
145,Spanish,nieve
146,Spanish,alguno
147,Spanish,escupir
148,Spanish,"hender,rajar"
149,Spanish,"apretar,comorimir,estrechar"
150,Spanish,dar de punaladas
151,Spanish,estar en pie
152,Spanish,estrella
153,Spanish,palo
154,Spanish,piedra
155,Spanish,"derecho,recto"
156,Spanish,chupar
157,Spanish,sol
158,Spanish,hinchar
159,Spanish,nadar
160,Spanish,"cola,rabo"
161,Spanish,aquel
162,Spanish,alla
163,Spanish,ellos
164,Spanish,espeso
165,Spanish,delgado
166,Spanish,pensar
167,Spanish,este
168,Spanish,tu
169,Spanish,tres
170,Spanish,echar
171,Spanish,atar
172,Spanish,lengua
173,Spanish,diente
174,Spanish,arbol
175,Spanish,volver
176,Spanish,dos
177,Spanish,vomitar
178,Spanish,pasear
179,Spanish,caliente
180,Spanish,lavar
181,Spanish,agua
182,Spanish,nosotros
183,Spanish,mojado
184,Spanish,que
185,Spanish,cuando
186,Spanish,donde
187,Spanish,blanco
188,Spanish,quien
189,Spanish,ancho
190,Spanish,esposa
191,Spanish,viento
192,Spanish,ala
193,Spanish,limpiar
194,Spanish,con
195,Spanish,mujer
196,Spanish,bosque
197,Spanish,gusano
198,Spanish,vosotros
199,Spanish,ano
200,Spanish,amarillo
1,Swedish List,"all,allt,alla"
2,Swedish List,och
3,Swedish List,djur
4,Swedish List,"aska,stoft"
5,Swedish List,"vid,pa,i"
6,Swedish List,rygg
7,Swedish List,"dalig,usel"
8,Swedish List,"bark,garvarbark"
9,Swedish List,"emedan,darfor att"
10,Swedish List,"buk,mage"
11,Swedish List,grov
12,Swedish List,fagel
13,Swedish List,"bita,bita i"
14,Swedish List,svart
15,Swedish List,blod
16,Swedish List,blasa
17,Swedish List,ben
18,Swedish List,"andas,leva"
19,Swedish List,"branna,forbranne"
20,Swedish List,barn
21,Swedish List,"moln,sky"
22,Swedish List,kall
23,Swedish List,komma
24,Swedish List,rakna
25,Swedish List,skara
26,Swedish List,dag
27,Swedish List,do
28,Swedish List,grava
29,Swedish List,"smutsig,oren"
30,Swedish List,hund
31,Swedish List,dricka
32,Swedish List,torr
33,Swedish List,
34,Swedish List,stoft
35,Swedish List,ora
36,Swedish List,jord
37,Swedish List,ata
38,Swedish List,agg
39,Swedish List,oga
40,Swedish List,falla
41,Swedish List,fjarran
42,Swedish List,fet
43,Swedish List,fader
44,Swedish List,farhaga
45,Swedish List,fjader
46,Swedish List,fa
47,Swedish List,strida
48,Swedish List,elden
49,Swedish List,fisk
50,Swedish List,fem
51,Swedish List,flyta
52,Swedish List,"flyta,rinna,stromma"
53,Swedish List,blomma
54,Swedish List,flyga
55,Swedish List,"tjoka,dimma"
56,Swedish List,fot
57,Swedish List,fyra
58,Swedish List,frysa
59,Swedish List,frukt
60,Swedish List,giva
61,Swedish List,god
62,Swedish List,gras
63,Swedish List,gron
64,Swedish List,tarm
65,Swedish List,har
66,Swedish List,hand
67,Swedish List,han
68,Swedish List,huvud
69,Swedish List,hora
70,Swedish List,hjarta
71,Swedish List,"svar,stor"
72,Swedish List,har
73,Swedish List,sla
74,Swedish List,fasthalla
75,Swedish List,huru
76,Swedish List,jaga
77,Swedish List,hushalla
78,Swedish List,jag
79,Swedish List,is
80,Swedish List,"om,ifall,sa,vramt"
81,Swedish List,"i,uti,pa"
82,Swedish List,"doda,drapa"
83,Swedish List,veta
84,Swedish List,"sjo,insjo"
85,Swedish List,skratta
86,Swedish List,"lov,blad"
87,Swedish List,vanster
88,Swedish List,ben
89,Swedish List,ligga
90,Swedish List,leva
91,Swedish List,lever
92,Swedish List,lang
93,Swedish List,lus
94,Swedish List,"man,karl"
95,Swedish List,manga
96,Swedish List,"mat,kott"
97,Swedish List,moder
98,Swedish List,berg
99,Swedish List,mun
100,Swedish List,namn
101,Swedish List,"trang,smal"
102,Swedish List,nara
103,Swedish List,hals
104,Swedish List,ny
105,Swedish List,natt
106,Swedish List,"nasa,nos"
107,Swedish List,"icke,ej,inte"
108,Swedish List,gammal
109,Swedish List,en
110,Swedish List,"andra,annan,annat"
111,Swedish List,person
112,Swedish List,"spela,leka"
113,Swedish List,"draga,rycka"
114,Swedish List,"skjutapa,stota"
115,Swedish List,regna
116,Swedish List,rod
117,Swedish List,ratt
118,Swedish List,hoger
119,Swedish List,flod
120,Swedish List,vag
121,Swedish List,rot
122,Swedish List,"rep,lina"
123,Swedish List,rutten
124,Swedish List,"gnugga,gnida"
125,Swedish List,salt
126,Swedish List,sand
127,Swedish List,saga
128,Swedish List,"klosa,riva"
129,Swedish List,"hav,sjo"
130,Swedish List,"se,skada"
131,Swedish List,sad
132,Swedish List,sy
133,Swedish List,skarp
134,Swedish List,kort
135,Swedish List,sjunga
136,Swedish List,sitta
137,Swedish List,"hud,skinn"
138,Swedish List,himmel
139,Swedish List,sova
140,Swedish List,liten
141,Swedish List,lukta
142,Swedish List,rok
143,Swedish List,"slat,glatt"
144,Swedish List,orm
145,Swedish List,sno
146,Swedish List,"nagon,nagra"
147,Swedish List,spat
148,Swedish List,splittra
149,Swedish List,"krama,klamma"
150,Swedish List,genomborra
151,Swedish List,sta
152,Swedish List,stjarna
153,Swedish List,kvist
154,Swedish List,sten
155,Swedish List,"rak,rat"
156,Swedish List,sugapa
157,Swedish List,sol
158,Swedish List,"svallaupp,ut,posa"
159,Swedish List,simma
160,Swedish List,stjart
161,Swedish List,"denne,denna,detta"
162,Swedish List,"dar,dari,darvidlag"
163,Swedish List,de
164,Swedish List,tjock
165,Swedish List,tunn
166,Swedish List,tanka
167,Swedish List,"den har,det"
168,Swedish List,du
169,Swedish List,tre
170,Swedish List,"kasta,slanga"
171,Swedish List,binda
172,Swedish List,tunga
173,Swedish List,tand
174,Swedish List,trad
175,Swedish List,vandapa
176,Swedish List,tva
177,Swedish List,"krakas,kasta upp,spy"
178,Swedish List,gatill fots
179,Swedish List,varm
180,Swedish List,tvatta
181,Swedish List,vatten
182,Swedish List,vi
183,Swedish List,vat
184,Swedish List,vad
185,Swedish List,nar
186,Swedish List,var
187,Swedish List,vit
188,Swedish List,vem
189,Swedish List,vid
190,Swedish List,"hustru,maka"
191,Swedish List,"vind,blast"
192,Swedish List,vinge
193,Swedish List,torka
194,Swedish List,med
195,Swedish List,"kvinna,dam"
196,Swedish List,skog
197,Swedish List,"mask,larv"
198,Swedish List,i
199,Swedish List,ar
200,Swedish List,gul
1,Swedish Up,all
2,Swedish Up,och
3,Swedish Up,djur
4,Swedish Up,aska
5,Swedish Up,"at,vid"
6,Swedish Up,"rygg,bak"
7,Swedish Up,dalig
8,Swedish Up,bark
9,Swedish Up,emedan
10,Swedish Up,"balg,mage"
11,Swedish Up,stor
12,Swedish Up,fagel
13,Swedish Up,bita
14,Swedish Up,svart
15,Swedish Up,blod
16,Swedish Up,blasa
17,Swedish Up,ben
18,Swedish Up,andas
19,Swedish Up,"brinna,branna"
20,Swedish Up,barn
21,Swedish Up,moln
22,Swedish Up,kall
23,Swedish Up,komma
24,Swedish Up,rakna
25,Swedish Up,"kotta,skara"
26,Swedish Up,dag
27,Swedish Up,do
28,Swedish Up,grava
29,Swedish Up,"lortig,smutsig"
30,Swedish Up,hund
31,Swedish Up,dricka
32,Swedish Up,torr
33,Swedish Up,"ovass,slo"
34,Swedish Up,damm
35,Swedish Up,ora
36,Swedish Up,"jord,mark"
37,Swedish Up,ata
38,Swedish Up,agg
39,Swedish Up,oga
40,Swedish Up,falla
41,Swedish Up,"langt bord,fjarran"
42,Swedish Up,fett
43,Swedish Up,"far,fader"
44,Swedish Up,vara radd for
45,Swedish Up,fjader
46,Swedish Up,"fa,nagra"
47,Swedish Up,"slass,fakta"
48,Swedish Up,eld
49,Swedish Up,fisk
50,Swedish Up,fem
51,Swedish Up,flyta
52,Swedish Up,"rinna,flyta"
53,Swedish Up,blomma
54,Swedish Up,flyga
55,Swedish Up,"dimma,tjocka"
56,Swedish Up,fot
57,Swedish Up,fyra
58,Swedish Up,frysa
59,Swedish Up,frukt
60,Swedish Up,"ge,giva"
61,Swedish Up,god
62,Swedish Up,gras
63,Swedish Up,gron
64,Swedish Up,tarmar
65,Swedish Up,har
66,Swedish Up,hand
67,Swedish Up,han
68,Swedish Up,huvud
69,Swedish Up,hora
70,Swedish Up,hjarta
71,Swedish Up,tung
72,Swedish Up,har
73,Swedish Up,traffa
74,Swedish Up,halla
75,Swedish Up,hur
76,Swedish Up,jaga
77,Swedish Up,man
78,Swedish Up,jag
79,Swedish Up,is
80,Swedish Up,"om,i fall"
81,Swedish Up,i
82,Swedish Up,sla ihjal
83,Swedish Up,"veta,kanna"
84,Swedish Up,sjo
85,Swedish Up,skratta
86,Swedish Up,blad
87,Swedish Up,vanster
88,Swedish Up,ben
89,Swedish Up,ligga
90,Swedish Up,leva
91,Swedish Up,lever
92,Swedish Up,lang
93,Swedish Up,lus
94,Swedish Up,"karl,man"
95,Swedish Up,manga
96,Swedish Up,kott
97,Swedish Up,"mor,moder"
98,Swedish Up,berg
99,Swedish Up,mun
100,Swedish Up,namn
101,Swedish Up,"trang,smal"
102,Swedish Up,nara
103,Swedish Up,hals
104,Swedish Up,ny
105,Swedish Up,natt
106,Swedish Up,nasa
107,Swedish Up,inte
108,Swedish Up,gammal
109,Swedish Up,en
110,Swedish Up,"annan,annat"
111,Swedish Up,person
112,Swedish Up,leka
113,Swedish Up,slita
114,Swedish Up,"skjuta pa,knuffa till"
115,Swedish Up,regna
116,Swedish Up,rod
117,Swedish Up,ratt
118,Swedish Up,hoger
119,Swedish Up,alv
120,Swedish Up,vag
121,Swedish Up,rot
122,Swedish Up,rep
123,Swedish Up,rutten
124,Swedish Up,"gnida,gnugga"
125,Swedish Up,salt
126,Swedish Up,sand
127,Swedish Up,"saja,saga"
128,Swedish Up,"klosa,rispa,riva"
129,Swedish Up,sjo
130,Swedish Up,"si,se"
131,Swedish Up,fro
132,Swedish Up,"sy,somma"
133,Swedish Up,vass
134,Swedish Up,kort
135,Swedish Up,sjunga
136,Swedish Up,sitta
137,Swedish Up,skinn
138,Swedish Up,"sky,luft,himmel"
139,Swedish Up,sova
140,Swedish Up,liten
141,Swedish Up,"lukta,kanna lukt"
142,Swedish Up,rok
143,Swedish Up,"slat,jamn"
144,Swedish Up,orm
145,Swedish Up,sno
146,Swedish Up,nagra
147,Swedish Up,spotta
148,Swedish Up,klyva
149,Swedish Up,klamma
150,Swedish Up,sticka
151,Swedish Up,sta
152,Swedish Up,stjarna
153,Swedish Up,"kapp,sticka"
154,Swedish Up,sten
155,Swedish Up,rat
156,Swedish Up,suga
157,Swedish Up,sol
158,Swedish Up,"svalla,svullna"
159,Swedish Up,simma
160,Swedish Up,"rumpa,stjart"
161,Swedish Up,att
162,Swedish Up,dar
163,Swedish Up,de
164,Swedish Up,tjock
165,Swedish Up,tunn
166,Swedish Up,tanka
167,Swedish Up,den har
168,Swedish Up,du
169,Swedish Up,tre
170,Swedish Up,"kasta,slunga"
171,Swedish Up,"binda,knyta"
172,Swedish Up,tunga
173,Swedish Up,"tand,framtand"
174,Swedish Up,tra
175,Swedish Up,vanda sig om
176,Swedish Up,tva
177,Swedish Up,"krakas,kasta opp"
178,Swedish Up,ga
179,Swedish Up,varm
180,Swedish Up,tvatta
181,Swedish Up,vatten
182,Swedish Up,vi
183,Swedish Up,vat
184,Swedish Up,"vad,va"
185,Swedish Up,nar
186,Swedish Up,var
187,Swedish Up,vit
188,Swedish Up,"vem,hocken"
189,Swedish Up,"vid,bred"
190,Swedish Up,"hustru,gumma"
191,Swedish Up,vind
192,Swedish Up,vinge
193,Swedish Up,torka
194,Swedish Up,med
195,Swedish Up,kvinna
196,Swedish Up,skogar
197,Swedish Up,mask
198,Swedish Up,ni
199,Swedish Up,ar
200,Swedish Up,gul
1,Swedish VL,alal
2,Swedish VL,a
3,Swedish VL,jur
4,Swedish VL,aska
5,Swedish VL,"deve,otot"
6,Swedish VL,rog
7,Swedish VL,dali
8,Swedish VL,bark
9,Swedish VL,
10,Swedish VL,magamaga
11,Swedish VL,stor
12,Swedish VL,fogal
13,Swedish VL,bit
14,Swedish VL,svart
15,Swedish VL,blo
16,Swedish VL,blas
17,Swedish VL,ben
18,Swedish VL,an
19,Swedish VL,brin
20,Swedish VL,ban
21,Swedish VL,marnmarn
22,Swedish VL,kal
23,Swedish VL,komakoma
24,Swedish VL,rakan
25,Swedish VL,sara
26,Swedish VL,dag
27,Swedish VL,do
28,Swedish VL,gravagrava
29,Swedish VL,dyngi
30,Swedish VL,hun
31,Swedish VL,drek
32,Swedish VL,tor
33,Swedish VL,slogslog
34,Swedish VL,dam
35,Swedish VL,ora
36,Swedish VL,jol
37,Swedish VL,ataeta
38,Swedish VL,ag
39,Swedish VL,ygaoga
40,Swedish VL,fal
41,Swedish VL,langt
42,Swedish VL,fet
43,Swedish VL,far
44,Swedish VL,frukt
45,Swedish VL,fjarfjer
46,Swedish VL,fa
47,Swedish VL,slasslos
48,Swedish VL,al
49,Swedish VL,fisk
50,Swedish VL,fam
51,Swedish VL,flyt
52,Swedish VL,"rin,flyt"
53,Swedish VL,bloma
54,Swedish VL,flyg
55,Swedish VL,dima
56,Swedish VL,fot
57,Swedish VL,fyra
58,Swedish VL,frys
59,Swedish VL,frukt
60,Swedish VL,je
61,Swedish VL,go
62,Swedish VL,grasgras
63,Swedish VL,gron
64,Swedish VL,torma
65,Swedish VL,har
66,Swedish VL,han
67,Swedish VL,han
68,Swedish VL,huva
69,Swedish VL,hor
70,Swedish VL,jata
71,Swedish VL,tong
72,Swedish VL,"har,henahenan"
73,Swedish VL,slasla
74,Swedish VL,halhol
75,Swedish VL,hora
76,Swedish VL,jagajaga
77,Swedish VL,goba
78,Swedish VL,"jag,jajag,ja"
79,Swedish VL,is
80,Swedish VL,omom
81,Swedish VL,"ini,i"
82,Swedish VL,drapa
83,Swedish VL,veta
84,Swedish VL,so
85,Swedish VL,skrat
86,Swedish VL,"bla,lovbla"
87,Swedish VL,vinstarvanstar
88,Swedish VL,ben
89,Swedish VL,liga
90,Swedish VL,leva
91,Swedish VL,levar
92,Swedish VL,long
93,Swedish VL,lus
94,Swedish VL,"kar,man"
95,Swedish VL,mangmong
96,Swedish VL,tzot
97,Swedish VL,mor
98,Swedish VL,"fjelfjal,barj"
99,Swedish VL,mon
100,Swedish VL,namn
101,Swedish VL,"trangtrong,smalsmal"
102,Swedish VL,nar
103,Swedish VL,hashals
104,Swedish VL,ny
105,Swedish VL,nat
106,Swedish VL,nasa
107,Swedish VL,"inta,int,it"
108,Swedish VL,gamal
109,Swedish VL,en
110,Swedish VL,"an,ana"
111,Swedish VL,"pason,manis"
112,Swedish VL,"lek,spela"
113,Swedish VL,"dra,slit"
114,Swedish VL,"styr,floj"
115,Swedish VL,rangn
116,Swedish VL,ro
117,Swedish VL,rat
118,Swedish VL,hogar
119,Swedish VL,a
120,Swedish VL,vag
121,Swedish VL,rot
122,Swedish VL,rep
123,Swedish VL,rotan
124,Swedish VL,"gni,gnog"
125,Swedish VL,salt
126,Swedish VL,san
127,Swedish VL,saga
128,Swedish VL,kla
129,Swedish VL,hav
130,Swedish VL,si
131,Swedish VL,fro
132,Swedish VL,"sy,som"
133,Swedish VL,vas
134,Swedish VL,kot
135,Swedish VL,song
136,Swedish VL,sita
137,Swedish VL,sin
138,Swedish VL,"sy,himal"
139,Swedish VL,savasava
140,Swedish VL,litn
141,Swedish VL,"lukt,tzan lukta"
142,Swedish VL,rok
143,Swedish VL,"slatslet,jamn"
144,Swedish VL,orm
145,Swedish VL,sno
146,Swedish VL,"nagra,na enar"
147,Swedish VL,spot
148,Swedish VL,klyv
149,Swedish VL,klam
150,Swedish VL,stamp
151,Swedish VL,sta
152,Swedish VL,sana
153,Swedish VL,"stika,tzvet,tzap"
154,Swedish VL,sten
155,Swedish VL,rat
156,Swedish VL,sug
157,Swedish VL,sol
158,Swedish VL,sval
159,Swedish VL,samsem
160,Swedish VL,rompa
161,Swedish VL,a dana
162,Swedish VL,"dar,denadenan"
163,Swedish VL,dam
164,Swedish VL,tzaktzok
165,Swedish VL,ton
166,Swedish VL,tangk
167,Swedish VL,a hana
168,Swedish VL,du
169,Swedish VL,tri
170,Swedish VL,"kast,smor"
171,Swedish VL,"bin,knyt"
172,Swedish VL,tonga
173,Swedish VL,"tan,framtan"
174,Swedish VL,tretra
175,Swedish VL,"sno,van"
176,Swedish VL,tzva
177,Swedish VL,"spy,krakas"
178,Swedish VL,ga
179,Swedish VL,varm
180,Swedish VL,tzvat
181,Swedish VL,vatn
182,Swedish VL,vi
183,Swedish VL,"blot,votvat"
184,Swedish VL,"va,va"
185,Swedish VL,nar
186,Swedish VL,vas
187,Swedish VL,vit
188,Swedish VL,"vam,hokan"
189,Swedish VL,"vi,bre"
190,Swedish VL,tzaring
191,Swedish VL,"blasverblasvar,blast"
192,Swedish VL,vinga
193,Swedish VL,tork
194,Swedish VL,va
195,Swedish VL,"kvina,kvinfolkkvinfalk"
196,Swedish VL,skoga
197,Swedish VL,markmask
198,Swedish VL,ji
199,Swedish VL,ar
200,Swedish VL,gul
1,Tadzik,"xama,tamom"
2,Tadzik,va
3,Tadzik,"xajvon,condor"
4,Tadzik,xokistar
5,Tadzik,"dar,ba"
6,Tadzik,"pust,taxtapust"
7,Tadzik,"bad,ganda"
8,Tadzik,"pust,taxtapust"
9,Tadzik,"baroi,baroi xamin,binobar in,az in sabab"
10,Tadzik,"sikam,sikamba"
11,Tadzik,"kalon,buzurg"
12,Tadzik,parranda
13,Tadzik,"gazidan,gazida giriftan"
14,Tadzik,siex
15,Tadzik,xun
16,Tadzik,vazidan
17,Tadzik,ustuxon
18,Tadzik,nafas kasidan
19,Tadzik,"suxtan,suzondan"
20,Tadzik,"baca,kudak,farzand"
21,Tadzik,abr
22,Tadzik,"xunuk,sard"
23,Tadzik,"omadan,omada rasidan"
24,Tadzik,"xisob,kardan,sumurdan"
25,Tadzik,buridan
26,Tadzik,ruz
27,Tadzik,murdan
28,Tadzik,"koftan,kandan"
29,Tadzik,"cirkin,iflos"
30,Tadzik,sag
31,Tadzik,"nusidan,osomidan"
32,Tadzik,"xusk,kok"
33,Tadzik,kynd
34,Tadzik,"cand,gard"
35,Tadzik,gus
36,Tadzik,zamin
37,Tadzik,xurdan
38,Tadzik,tuxm
39,Tadzik,"casm,dida"
40,Tadzik,aftidan
41,Tadzik,dur
42,Tadzik,ravwan
43,Tadzik,padar
44,Tadzik,"tarsidan,vaxmidan"
45,Tadzik,par
46,Tadzik,"kam,nokifoja"
47,Tadzik,"cang kardan,muboriza kardan"
48,Tadzik,"otas,alov"
49,Tadzik,moxi
50,Tadzik,panc
51,Tadzik,"sino kardan,sinovari kardan"
52,Tadzik,cori sud
53,Tadzik,"gul,sukufa"
54,Tadzik,"parvoz kardan,paridan"
55,Tadzik,"tuman,wafs"
56,Tadzik,"po,poj"
57,Tadzik,cor
58,Tadzik,"jax kardan,jax bastan"
59,Tadzik,meva
60,Tadzik,dodan
61,Tadzik,"xub,hawz"
62,Tadzik,alaf
63,Tadzik,"sabz,kabud"
64,Tadzik,"ruda,slang"
65,Tadzik,muj
66,Tadzik,dast
67,Tadzik,"vaj,u"
68,Tadzik,"sar,kalla"
69,Tadzik,sunidan
70,Tadzik,dil
71,Tadzik,"vaznin,sangi vaznin"
72,Tadzik,"dar ni co,ni co"
73,Tadzik,"zadan,zarba zadan"
74,Tadzik,dast giriftan
75,Tadzik,"ci tavr,ci xel"
76,Tadzik,"sikor kardan,sajd kardan"
77,Tadzik,"savxar,suj"
78,Tadzik,man
79,Tadzik,jax
80,Tadzik,agar
81,Tadzik,ba
82,Tadzik,"zadan,kuftan,sar buridan"
83,Tadzik,"donistan,faxmidan,ogox budan"
84,Tadzik,kul
85,Tadzik,xandidan
86,Tadzik,barg
87,Tadzik,cap
88,Tadzik,"po,poj"
89,Tadzik,"daroz kasidan,xobidan"
90,Tadzik,"zindagi kardan,zistan"
91,Tadzik,cigar
92,Tadzik,"daroz,dur"
93,Tadzik,
94,Tadzik,mard
95,Tadzik,"bis er,xele,zied"
96,Tadzik,gust
97,Tadzik,modar
98,Tadzik,kux
99,Tadzik,daxan
100,Tadzik,"nom,ism"
101,Tadzik,"tang,borik,kambar"
102,Tadzik,"nazdik,karib"
103,Tadzik,gardan
104,Tadzik,"nav,toza,navbaromad"
105,Tadzik,sab
106,Tadzik,"bini,fuk,tumsuk,dimow,nul"
107,Tadzik,"na,ne"
108,Tadzik,"pir,kuxansol"
109,Tadzik,jak
110,Tadzik,digar
111,Tadzik,"odam,inson,kas,saxa"
112,Tadzik,bozi kardan
113,Tadzik,"kasidan,kasola kardan"
114,Tadzik,"tela dodan,fusurdan"
115,Tadzik,boron borida istodaast
116,Tadzik,surx
117,Tadzik,"odilona,boinsofona"
118,Tadzik,"begunox,beajb"
119,Tadzik,"dar e,rud"
120,Tadzik,pox
121,Tadzik,"resa,asl,asos,wafs"
122,Tadzik,arwamcini
123,Tadzik,pusida
124,Tadzik,"soigan,sudan,molidan"
125,Tadzik,namak
126,Tadzik,
127,Tadzik,"guftan,gap zadan"
128,Tadzik,xoridan
129,Tadzik,baxr
130,Tadzik,"didan,tamoso kardan"
131,Tadzik,"don,dona"
132,Tadzik,duxtan
133,Tadzik,tez
134,Tadzik,kutox
135,Tadzik,"xondan,saroidan"
136,Tadzik,"nisastan,sistan"
137,Tadzik,pust
138,Tadzik,osmon
139,Tadzik,xobidan
140,Tadzik,"xudr,majda"
141,Tadzik,xis kardan
142,Tadzik,dud
143,Tadzik,"xamvor,taxt"
144,Tadzik,mor
145,Tadzik,barf
146,Tadzik,"andak,kam"
147,Tadzik,tuf kardan
148,Tadzik,
149,Tadzik,"fusurdan,fisor dodan"
150,Tadzik,"ob dodan,obutob dodan"
151,Tadzik,istodan
152,Tadzik,sitora
153,Tadzik,"taek,aso"
154,Tadzik,sang
155,Tadzik,"rost,mustakim"
156,Tadzik,makidan
157,Tadzik,oftob
158,Tadzik,"varam kardan,omosidan"
159,Tadzik,sino kardan
160,Tadzik,dum
161,Tadzik,"on,xamon"
162,Tadzik,dar on co
163,Tadzik,
164,Tadzik,"wafs,farbex"
165,Tadzik,"tunuk,borik"
166,Tadzik,fikr kardan
167,Tadzik,xamin
168,Tadzik,tu
169,Tadzik,se
170,Tadzik,"partoftan,andoxtan"
171,Tadzik,"bastan,boftan"
172,Tadzik,zabon
173,Tadzik,dandon
174,Tadzik,"daraxt,cub"
175,Tadzik,"gardondan,toftan"
176,Tadzik,du
177,Tadzik,kandan
178,Tadzik,"raftan,omadan"
179,Tadzik,garm
180,Tadzik,mustan
181,Tadzik,ob
182,Tadzik,"mo,moen"
183,Tadzik,"tar,nam"
184,Tadzik,ci
185,Tadzik,kaj
186,Tadzik,kuco
187,Tadzik,safed
188,Tadzik,ki
189,Tadzik,vase
190,Tadzik,"zan,zavca"
191,Tadzik,"samol,bod"
192,Tadzik,"bol,kanot"
193,Tadzik,pok kardan
194,Tadzik,az
195,Tadzik,zan
196,Tadzik,"cangal,besa"
197,Tadzik,kirm
198,Tadzik,"sumo,sumoen"
199,Tadzik,sol
200,Tadzik,zard
1,Takitaki,ala
2,Takitaki,"nanga,en"
3,Takitaki,
4,Takitaki,asesi
5,Takitaki,"na,na sei vo"
6,Takitaki,baka
7,Takitaki,"ogri,slekti"
8,Takitaki,boeba
9,Takitaki,"bikasi,bika"
10,Takitaki,bele
11,Takitaki,"bigi,langa,grofoe,gran,grandi"
12,Takitaki,fouwloe
13,Takitaki,"beti,njam"
14,Takitaki,blaka
15,Takitaki,broedoe
16,Takitaki,blo
17,Takitaki,boon
18,Takitaki,bro
19,Takitaki,bron
20,Takitaki,pikien
21,Takitaki,"blaka vo tapoe,wolkoe"
22,Takitaki,kouroe
23,Takitaki,kom
24,Takitaki,teli
25,Takitaki,koti
26,Takitaki,dei
27,Takitaki,dede
28,Takitaki,diki
29,Takitaki,"doti,morsoe,motomoto"
30,Takitaki,dagoe
31,Takitaki,dringi
32,Takitaki,dre
33,Takitaki,"dede,stompoe,tompoe"
34,Takitaki,stof
35,Takitaki,jesi
36,Takitaki,gron
37,Takitaki,njanjam
38,Takitaki,eksi
39,Takitaki,hai
40,Takitaki,fadom
41,Takitaki,"farawei,fara"
42,Takitaki,fatoe
43,Takitaki,"tata,pocpa"
44,Takitaki,frede
45,Takitaki,"wiurri,fouwloe-wiurri"
46,Takitaki,"weiniki,pikin,no foeloe"
47,Takitaki,feti
48,Takitaki,faja
49,Takitaki,fisi
50,Takitaki,feifi
51,Takitaki,swem
52,Takitaki,ron
53,Takitaki,"blomiki,blometje"
54,Takitaki,flei
55,Takitaki,"smoko,smoko vo gron,dampoe"
56,Takitaki,foetoe
57,Takitaki,fo
58,Takitaki,
59,Takitaki,"njanjam,vroektoe"
60,Takitaki,gi
61,Takitaki,boen
62,Takitaki,grasi
63,Takitaki,groen
64,Takitaki,"bele,tripa"
65,Takitaki,wiwiri
66,Takitaki,"han,hanoe"
67,Takitaki,"a,hem"
68,Takitaki,hede
69,Takitaki,jeri
70,Takitaki,hatti
71,Takitaki,hebi
72,Takitaki,"dia,diaso"
73,Takitaki,naki
74,Takitaki,holi
75,Takitaki,
76,Takitaki,honti
77,Takitaki,man
78,Takitaki,mi
79,Takitaki,ysi
80,Takitaki,efi
81,Takitaki,na im
82,Takitaki,kili
